ID,Condition,MTurkTime,Gender,Age,SocialClass,Education,TIPI_O,TIPI_C,TIPI_E,TIPI_A,TIPI_N,RIBS_Tot,Task1,TaskType1,JS_Flu1,Flu1,Flex1,Orig1,OOI_Ord1,OOI_Lat1,OG_Orig1,OG_OOI_Ord1,OG_OOI_Lat1,OffWin1,ReadTime1,Task2,TaskType2,JS_Flu2,Flu2,Flex2,Orig2,OOI_Ord2,OOI_Lat2,OG_Orig2,OG_OOI_Ord2,OG_OOI_Lat2,OffWin2,ReadTime2,Task3,TaskType3,JS_Flu3,Flu3,Flex3,Orig3,OOI_Ord3,OOI_Lat3,OG_Orig3,OG_OOI_Ord3,OG_OOI_Lat3,OffWin3,ReadTime3,Task4,TaskType4,JS_Flu4,Flu4,Flex4,Orig4,OOI_Ord4,OOI_Lat4,OG_Orig4,OG_OOI_Ord4,OG_OOI_Lat4,OffWin4,ReadTime4,Task5,TaskType5,JS_Flu5,Flu5,Flex5,Orig5,OOI_Ord5,OOI_Lat5,OG_Orig5,OG_OOI_Ord5,OG_OOI_Lat5,OffWin5,ReadTime5,Task6,TaskType6,JS_Flu6,Flu6,Flex6,Orig6,OOI_Ord6,OOI_Lat6,OG_Orig6,OG_OOI_Ord6,OG_OOI_Lat6,OffWin6,ReadTime6,Task7,TaskType7,JS_Flu7,Flu7,Flex7,Orig7,OOI_Ord7,OOI_Lat7,OG_Orig7,OG_OOI_Ord7,OG_OOI_Lat7,OffWin7,ReadTime7,Task8,TaskType8,JS_Flu8,Flu8,Flex8,Orig8,OOI_Ord8,OOI_Lat8,OG_Orig8,OG_OOI_Ord8,OG_OOI_Lat8,OffWin8,ReadTime8,Task9,TaskType9,JS_Flu9,Flu9,Flex9,Orig9,OOI_Ord9,OOI_Lat9,OG_Orig9,OG_OOI_Ord9,OG_OOI_Lat9,OffWin9,ReadTime9,Flu_Total,Flex_Total,Orig_Total,OOI_Ord_Avg,OOI_Lat_Avg,OG_Orig_Total,OG_OOI_Ord_Avg,OG_OOI_Lat_Avg
92737249,8,688,1,26,4,3,13,11,8,11,11,73,7,3,1,1,1,0,0, ,0,0, ,0,5533,8,3,1,2,2,0,0, ,0,0, ,0,20631,9,3,1,1,1,0,0, ,0,0, ,0,2232,1,1,3,3,0,0,0,23.537,0,0, ,0,1625,2,2,3,3,3,2,2,17.735,2,2,17.735,0,1425,3,1,4,4,3,4,1,3.972,0,1,3.972,0,1339,4,2,8,8,5,6,1,13.243,3,1,13.243,0,2096,5,2,8,8,4,2,6,11.389,2,6,11.389,0,1984,6,2,9,9,4,8,1,7.602,8,1,7.602,0,1655,39,23,22,1.222,12.913,16,1.333,12.913
78968298,5,602,2,25,4,4,9,8,10, ,5,72,1,1,4,4,1,3,2,27.168,0,0, ,4,4021,2,2,4,4,1,3,2,27.168,3,2,27.168,4,4021,3,1,4,4,4,3,1,9.722,0,4,64.929,0,2094,4,2,10,10,5,4,5,36.188,3,5,36.188,0,9425,5,2,11,11,4,2,3,6.79,0,0, ,0,5088,6,2,8,8,4,4,2,9.956,1,4,20.973,0,3999,7,3,3,3,3,1,3,36.178,1,3,36.178,1,13897,8,3,2,2,1,0,0, ,0,0, ,0,1390,9,3,2,2,2,1,1,13.15,1,1,13.15,0,5023,49,24,18,1.889,17.926,9,2.111,33.098
19557274,9,1276,1,34,1,3,12,6,5,12,6,79,1,1,4,4,2,1,4,72.362,0,0, ,0,2991,3,1,3,3,2,1,1,4.569,0,0, ,2,3947,2,2,4,4,2,1,4,72.362,1,4,72.362,0,2991,6,2,4,4,1,4,1,8.94,4,1,8.94,0,5921,5,2,6,6,3,1,6,20.542,0,0, ,0,5705,4,2,4,4,4,0,0, ,0,0, ,0,3508,7,3,4,4,3,2,3,49.317,2,3,49.317,0,6048,8,3,3,3,2,1,3,34.155,1,3,34.155,0,2606,9,3,4,4,4,3,1, ,1,1, ,0,9360,36,21,13,2.111,27.934,11,1.444,34.085
16824735,2,1046,2,24,3,5, ,12,7,11,8,68,1,1,3,3,1,0,0, ,0,0, ,0,2033,3,1,3,3,2,3,1,3.836,0,1,3.836,0,1885,2,2,3,3,1,0,0, ,0,0, ,0,2033,5,2,10,10,4,2,5,10.944,0,0, ,0,4475,6,2,9,9,6,5,1,2.995,3,1,2.995,0,2418,4,2,6,6,2,5,2,6.144,3,2,6.144,0,2855,9,3,4,4,3,3,2,26.779,2,2,26.779,0,4594,7,3,4,4,3,2,2,10.656,1,3,15.509,0,18597,8,3,3,3,2,3,1,10.813,2,1,10.813,0,10492,45,23,23,1.556,9.871,11,1.111,11.013
53297562,4,497,1,24,5,3, ,13,14, ,13,53,4,2,12,12,4,6,3,31.859,2,5,45.718,0,3413,5,2,12,12,5,2,9,34.707,1,12,67.733,0,2020,6,2,17,17,3,8,4,8.243,6,5,12.634,0,1976,1,1,1,1,0,0,0,12.164,0,0, ,0,1825,2,2,7,7,4,5,1,12.622,2,1,12.622,0,3211,3,1,4,4,2,3,2,13.217,0,3,23.47,0,1887,7,3,5,5,3,4,2,5.31,2,3,9.259,0,4420,8,3,7,7,4,6,1,1.638,4,1,1.638,0,2709,9,3,1,1,1,1,1,22.608,1,1,22.608,0,7530,66,26,35,2.556,15.819,18,3.444,24.46
28808983,9,837,2,37,2,5,13,11,4,14,10,49,3,1,4,4,3,3,1,25.715,0,1,25.715,0,5455,1,1,4,4,0,0,0,12.759,0,0, ,0,1790,2,2,4,4,3,3,1,4.332,1,1,49.346,0,3118,4,2,6,6,5,2,4,51.49,1,4,51.49,0,3229,5,2,6,6,3,1,6,40.879,0,0, ,0,4453,6,2,6,6,5,5,1,4.899,2,2,10.109,0,2439,8,3,9,9,3,5,2,11.865,4,3,14.242,0,2212,7,3,7,6,4,5,1, ,3,4,16.476,0,11592,9,3,7,7,4,6,1,4.68,4,1,4.68,0,2944,52,30,30,1.889,19.577,15,1.778,24.58
31678003,1,11041,1,72,3,4,12,13,10,10,11,63,2,2,4,4,2,3,1,24.635,3,1,24.635,0,12682,1,1,1,1,0,0,0,13.759,0,0, ,0,7623,3,1,2,4,2,3,2, ,0,2, ,0,11222,5,2,7,7,4,1,5,41.872,1,5,41.872,0,3936,6,2,5,5,2,3,3,17.887,2,3,17.887,0,2788,4,2,2,2,2,1,1,50.226,1,1,50.226,0,3690,8,3,6,6,3,5,2,34.743,2,2,34.743,0,13634,7,3,6,6,4,4,2,15.171,3,3,25.419,0,8969,9,3,4,4,4,3,2,36.826,2,2,39.849,0,8035,39,23,23,2,29.39,15,2.222,31.049
34688696,5,919,2,26,4,6,12,14,10,6,8,59,1,1,6,6,2,6,1,6.631,0,0, ,1,2127,3,1,4,4,1,2,3,10.096,0,3,10.096,0,9290,2,2,6,6,2,6,1,6.631,2,1,16.44,0,2127,5,2,11,11,5,4,8,38.841,3,9,48.865,0,10314,4,2,13,13,6,9,3,9.005,6,3,9.005,0,3090,6,2,14,14,7,9,3,6.026,5,5,16.032,0,6967,9,3,3,3,3,1,1,15.112,1,1,15.112,0,4279,8,3,3,3,3,2,1,5.458,2,1,5.458,0,12240,7,3,3,3,3,2,1,10.464,1,2,23.368,0,2755,63,30,35,2.333,12.028,21,2.889,16.777
76268713,6,796,2,54,5,5, ,13,8,9,6,65,9,3,10,10,5,7,1,15.45,4,1,15.45,0,13486,8,3,5,5,2,1,4,14.123,1,4,14.123,0,4133,7,3,6,6,5,5,1,14.405,2,5,56.589,0,7304,3,1,3,3,1,3,1,25.368,0,2,36.864,0,13124,2,2,4,4,2,4,1,9.255,3,1,15.688,0,3039,1,1,3,3,0,0,0,12.086,0,0, ,0,7811,6,2,6,6,4,5,2,10.901,2,2,10.901,1,24067,5,2,6,6,4,0,0, ,0,0, ,0,3168,4,2,5,5,3,3,2,23.672,1,4,37.784,0,3528,48,26,28,1.333,15.658,14,2.222,24.936
54894717,1,1258,2,57,2,3,14, ,4,8,2,74,1,1,12,12,3,5,2,5.761,0,0, ,0,3959,2,2,12,12,3,5,2,5.761,2,2,5.761,0,3959,3,1,10,10,2,8,3,15.591,0,4,20.641,0,2231,4,2,12,12,5,6,2,13.206,2,9,63.774,0,2491,6,2,15,14,5,9,5,20.104,5,5,20.104,0,2020,5,2,12,12,3,2,1,4.33,0,0, ,0,3200,7,3,3,3,2,1,1,19.814,0,0, ,0,8868,9,3,4,4,2,2,1,6.855,1,1,9.358,0,41469,8,3,3,3,3,2,2,30.896,1,3,53.834,0,3183,78,25,35,1.889,13.397,12,3.111,26.544
23140505,8,1092,2,30,3,5,8,10,8,10,10,63,3,1,1,0,0,0,0, ,0,0, ,1,5412,1,1,1,1,0,0,0,8.43,0,0, ,1,6546,2,2,1,1,1,1,1,14.452,1,1,14.452,1,11840,9,3,19,19,4,18,1,16.583,10,1,16.583,0,5259,7,3,15,15,5,11,2,17.974,5,2,17.974,0,3812,8,3,15,15,4,13,2,6.542,9,2,6.542,1,2720,6,2,1,1,1,0,0, ,0,0, ,1,13973,4,2,1,4,2,2,1, ,1,3, ,1,5480,5,2,1,3,2,0,0, ,0,0, ,1,1701,59,19,45,.875,12.796,26,1.125,13.888
40542519,9,602,1,38,4,5,14,14,12,12,14,45,1,1,4,4,1,3,1,5.281,0,0, ,1,5961,3,1,7,7,1,4,3,21.045,0,0, ,3, ,2,2,4,4,1,3,1,5.281,1,1,5.281,1,5961,6,2,4,4,3,3,1,11.241,2,3,28.075,0,6160,4,2,3,3,2,2,2,13.401,2,2,13.401,0,5013,5,2,5,5,4,2,3,13.717,0,0, ,0,4841,8,3,2,2,2,2,1,15.295,2,1,15.295,0,7663,9,3,1,1,1,0,0, ,0,0, ,1,25342,7,3,2,2,2,2,1,8.147,1,1,8.147,0,5444,32,16,18,1.333,12.962,10,1.222,14.295
78887854,6,1064,1,23,2,4,8,11,5,8,10,63,4,2,4,4,4,0,0, ,0,0, ,0,19755,6,2,7,7,2,1,6,20.451,0,0, ,0,3285,5,2,9,9,3,0,0, ,0,0, ,0,2555,7,3,2,2,1,1,2,20.725,1,2,20.725,0,3380,9,3,2,2,2,0,0, ,0,0, ,0,10833,8,3,1,1,1,1,1,7.456,0,0, ,0,23771,1,1,8,8,0,0,0,8.041,0,0, ,0,8990,3,1,8,8,3,4,5,35.614,0,7,63.144,0,2107,2,2,8,7,2,3,1,1.821,1,1,14.051,0,1709,48,18,10,1.667,15.685,4,1.333,26.49
13935730,7,880,2,23,3,3,11, ,3,9,2,62,8,3,4,4,2,1,1,3.409,1,1,3.409,0,3724,9,3,4,4,4,4,1,6.756,2,1,16.557,0,6717,7,3,4,4,3,2,2,9.419,1,2,9.419,0,17744,5,2,14,14,4,4,5,17.874,1,14,149.104,0,14099,6,2,10,10,3,5,2,8.745,3,4,33.305,0,4353,4,2,7,7,4,5,1,6.88,1,7,89.273,0,8544,2,2,8,8,2,6,2,4.163,6,2,4.163,0,20170,3,1,10,10,3,6,5,34.279,0,5,34.279,0,5538,1,1,7,7,0,0,0,22.666,0,0, ,0,5730,68,25,33,2.111,12.688,18,4.333,40.242
17523206,4,1701,2,24,4,5,13,4,10,13,3,64,7,3,5,5,2,4,1,8.091,3,1,8.091,1,6542,9,3,9,9,4,5,3,7.557,4,3,7.557,0,8200,8,3,12,12,5,8,1,4.957,8,1,4.957,1,70511,1,1,3,3,0,0,0,10.168,0,0, ,0,6323,3,1,1,1,1,0,0, ,0,0, ,0,4876,2,2,3,3,3,3,1,5.915,2,1,14.73,0,2295,4,2,10,10,6,9,1,6.524,7,1,6.524,0,3777,6,2,6,6,4,5,1,7.757,5,1,7.757,0,1387,5,2,10,10,4,2,7,28.582,2,7,28.582,0,3310,59,29,36,1.667,9.944,31,1.667,11.171
86833718,5,1039,2,29,5,5,14,13,2,13,14,67,3,1,12,12,2,8,1,8.412,0,4,30.689,0,24526,1,1,8,8,0,0,0,15.375,0,0, ,0,9851,2,2,5,5,1,5,1,5.355,2,1,5.355,2,17466,5,2,11,11,5,5,1,5.669,3,8,72.011,0,12210,6,2,14,14,4,13,2,4.969,9,3,7.734,0,18097,4,2,9,9,4,6,1,17.619,6,1,17.619,4,9098,9,3,3,3,3,1,1,16.727,1,1,16.727,0,3467,8,3,5,5,2,2,3,47.57,1,3,47.57,2,5812,7,3,1,0,0,0,0, ,0,0, ,0,2715,67,21,40,1.25,15.212,25,3,27.997
33566714,8,2129,2,48,4,3,14,7,14,6,10,54,6,2,1,5,2,5,1, ,5,1, ,0,12817,5,2,6,6,4,0,0, ,0,0, ,0,15439,4,2,1,6,4,4,2, ,1,5, ,0,10182,3,1,5,5,3,3,3,18.663,0,4,22.972,0,23691,2,2,6,6,4,5,2,11.237,3,2,14.562,0,6900,1,1,8,8,0,0,0,4.041,0,0, ,0,4704,9,3,2,2,2,0,0, ,0,0, ,0,13881,8,3,6,6,4,5,2,36.333,4,3,52.822,0,13465,7,3,7,7,2,5,2,82.417,5,2,82.417,4,9865,51,25,27,1.333,30.538,21,2.222,37.37
52097077,9,1261,1,48,2,3,11,10,5,13,11,53,1,1,7,7,5,7,1,15.215,0,0, ,0,2392,2,2,7,7,5,7,1,15.215,7,1,15.215,0,2392,3,1,5,5,2,4,2,11.42,0,3,26.524,0,2142,5,2,6,6,2,2,4,43.74,1,4,43.74,0,14834,6,2,12,12,6,10,1,20.655,4,2,23.316,0,3194,4,2,5,5,4,2,3,32.174,1,3,32.174,0,3127,7,3,6,6,4,5,2,11.076,1,4,24.723,0,17337,9,3,5,5,2,2,1,28.962,2,1,28.962,0,31639,8,3,6,6,3,2,4,32.796,1,4,32.796,0,10319,59,28,34,2,23.826,20,2.667,27.316
88535674,6,1449,2,25,2,3,4,8,5,6, ,57,8,3,5,5,4,3,2,11.719,2,3,31.344,0,6366,9,3,4,4,2,3,1,2.222,2,1,2.4,0,14976,7,3,6,6,4,5,2,11.345,2,2,11.345,0,16400,2,2,1,1,1,0,0, ,0,0, ,0,19591,3,1,0,0,0,0,0, ,0,0, ,0,8267,1,1,1,1,0,0,0,51.192,0,0, ,2,31045,5,2,6,6,4,1,5,203.848,0,0, ,3,5002,6,2,4,4,2,0,0, ,0,0, ,3,83620,4,2,5,5,3,1,3,59.141,0,0, ,2,3464,32,20,13,1.625,56.578,7,.875,24.07
76490119,7,1051,1,24,3,2,8,8,5,6,11,40,3,1,6,6,3,5,1,13.233,0,1,13.233,0,16251,2,2,9,8,5,5,1,13.4,3,1,20.68,0,2592,1,1,5,5,0,0,0,3.81,0,0, ,0,2610,6,2,6,6,5,3,1,3.104,2,3,9.409,0,3478,5,2,7,7,4,1,4,24.619,1,4,24.619,0,2177,4,2,6,6,4,2,3,14.574,1,4,19.897,0,3781,9,3,3,3,3,3,1,8.682,2,1,8.682,0,9339,8,3,1,1,1,1,1,16.736,1,1,16.736,1,23188,7,3,2,2,1,2,1,4.086,1,2,89.808,2,5115,44,26,22,1.444,11.36,11,1.889,25.383
81915747,2,784,1,45,2,5, ,10, , ,8,47,3,1,0,1,1,0,0, ,0,0, ,0,8453,1,1,0,1,0,0,0, ,0,0, ,0,1485,2,2,0,1,1,0,0, ,0,0, ,0,2049,5,2,0,1,1,0,0, ,0,0, ,0,4416,6,2,0,1,1,1,1, ,1,1, ,0,3440,4,2,0,1,1,1,1, ,1,1, ,0,1290,8,3,3,3,2,2,2,9.528,1,2,9.528,0,2657,7,3,6,6,4,2,2,8.995,2,2,8.995,0,2977,9,3,4,4,4,1,4, ,1,4, ,0,11787,19,15,7,1.111,9.262,6,1.111,9.262
91819853,1,664,1,21,5,5,8,12,8,12,13,52,2,2,3,3,1,3,1,7.757,2,1,7.757,0,1706,3,1,5,5,3,2,3,6.783,0,5,10.479,0,1259,1,1,9,9,0,0,0, ,0,0, ,0,1159,4,2,7,7,3,6,2,4.242,3,3,7.25,0,2930,6,2,9,9,6,4,2,4.234,3,2,4.234,0,1700,5,2,8,8,3,0,0, ,0,0, ,0,1394,9,3,0,1,1,0,0, ,0,0, ,0,5985,7,3,0,1,1,0,0, ,0,0, ,0,12969,8,3,0,1,1,1,1, ,1,1, ,0,34917,44,19,16,1,5.754,11,2.111,9.274
74968588,7,5,2,21,1,3, , , , , ,-88,11, ,3,3,2,3,1,58.025,0,0, ,0,6875,4,2,50,50,7,40,2,16.531,30,8,84.937,19,10719,5,2,50,50,7,29,10,81.62,21,10,81.62,13,4262,6,2,50,49,9,41,2,5.267,28,5,20.907,8,20307,3,1,0,0,0,0,0, ,0,0, ,0, ,2,2,0,0,0,0,0, ,0,0, ,0, ,1,1,0,0,0,0,0, ,0,0, ,0, ,0, ,0,0,0,0,0, ,0,0, ,0, ,0, ,0,0,0,0,0, ,0,0, ,0, ,162,29,119,3.333,29.242,83,4.833,40.295
58472236,4,2540,2,34,4,5,10,11,8,8,6,46,3,1,1,1,1,0,0, ,0,0, ,0,18544,1,1,1,1,0,0,0,9.535,0,0, ,1,3324,2,2,0,0,0,0,0, ,2,2, ,0, ,9,3,0,0,0,0,0, ,0,0, ,0, ,7,3,0,0,0,0,0, ,0,0, ,0, ,8,3,0,0,0,0,0, ,0,0, ,0, ,6,2,3,3,1,3,1,11.971,1,1,11.971,0,5421,4,2,2,2,2,1,1,39.947,1,1,39.947,0,3982,5,2,2,2,2,2,1,7.965,1,2,10.515,0,5076,13,7,8,.833,17.355,6,1.167,17.992
89018364,5,2096,2,24,4,5, ,12,7,13,11,73,2,2,1,4,1,2,2, ,3,1,11.006,0,2104,1,1,4,4,0,0,0,10.312,0,0, ,0,7986,3,1,5,5,2,2,2,11.444,0,0, ,0,2140,6,2,8,8,5,6,2,6.057,4,2,6.057,0,9223,5,2,7,7,4,0,0, ,0,0, ,0,3002,4,2,6,6,4,2,4,27.618,0,0, ,0,2744,8,3,3,3,2,3,1,9.314,2,1,9.314,0,5503,9,3,2,2,1,2,1,2.989,2,1,2.989,0,21407,7,3,3,3,3,1,3,12.107,1,3,12.107,0,2455,45,23,22,1.556,10.22,13,1.333,10.304
41328523,8,888,2,27,4,5,8,14,6,14,14,52,9,3,4,4,2,2,2,39.054,2,2,39.054,0,14971,7,3,3,3,1,3,1,18.764,3,1,18.764,0,3208,8,3,6,6,4,3,1,1.809,2,1,1.809,0,14676,6,2,7,7,4,3,1,7.308,1,3,12.452,0,6581,4,2,3,3,3,0,0, ,0,0, ,0,2486,5,2,9,9,4,2,3,11.197,1,3,11.197,0,2659,3,1,4,4,2,2,3,12.535,0,0, ,0,22142,1,1,4,4,0,0,0,16.765,0,0, ,0,1353,2,2,7,7,2,6,1,1.915,1,3,32.314,0,11100,45,24,18,1.556,16.81,11,1.778,18.908
65906652,6,629,2,58,2,4,14,12,7,12,14,49,6,2,11,11,6,7,2,47.057,2,8,205.528,1,8193,4,2,1,1,1,0,0, ,0,0, ,1,3402,5,2,13,13,5,3,8,166.823,1,11,276.141,0,4803,9,3,2,2,1,1,2,18.967,0,2, ,0,20686,7,3,2,2,2,0,0, ,0,0, ,0,5623,8,3,2,2,2,1,1,5.568,1,1,5.568,0,4846,3,1,4,4,2,1,3,76.486,0,0, ,1,20201,1,1,4,4,0,0,0,91.958,0,0, ,0,2771,2,2,5,5,4,3,3,27.047,3,1,143.451,0,1849,51,22,24,1.889,59.67,7,2.556,157.672
88196988,8,2005,2,55,1,5,13,11,9,12,10,68,2,2,13,12,3,11,1,10.832,0,0, ,0,3141,3,1,0,1,1,0,0, ,0,0, ,0,5704,1,1,0,1,0,0,0, ,0,0, ,0,2799,8,3,2,2,1,1,2,54.998,1,2,54.998,1,9570,9,3,5,5,3,2,4, ,0,4, ,3,17450,7,3,1,1,1,0,0, ,0,0, ,1,4772,5,2,0,16,4,2,7, ,0,0, ,0,10127,6,2,0,4,3,1,1, ,0,0, ,0,7613,4,2,0,6,3,4,2, ,2,5, ,0,5424,37,17,10,1.778,54.998,3,1.222,54.998
10092748,7,1310,2,33,1,6,10,11,7,13,2,69,5,2,14,14,5,2,3,7.172,0,0, ,0,8932,4,2,10,10,5,8,2,6.522,6,2,6.522,0,3522,6,2,12,12,4,8,2,5.119,5,4,12.235,0,4033,8,3,0,2,2,0,0, ,0,0, ,0,30165,7,3,0,1,1,0,0, ,0,0, ,0,6236,9,3,0,1,1,0,0, ,0,0, ,0,16124,2,2,0,1,1,0,0, ,8,2,24.577,0,33003,1,1,11,11,0,0,0,1.656,0,0, ,0,2366,3,1,10,10,4,9,1,6.803,0,1,6.803,0,2719,78,29,41,1.111,7.616,22,1.556,15.538
55528870,3,508,1,34,3,3,13,12,6,9,10,57,1,1,3,3,2,2,2,10.439,0,0, ,0,2197,2,2,17,17,7,14,2,18.424,1,2,11.79,0,7562,3,1,3,3,2,2,2,12.83,0,3,15.791,0,2567,5,2,8,8,4,1,5,14.865,1,5,14.865,0,2099,6,2,6,6,1,4,1,4.817,1,1,4.817,0,2764,4,2,6,6,4,4,2,4.841,1,3,7.825,0,2885,9,3,9,9,6,6,2,17.718,5,2,17.718,0,2744,8,3,12,12,4,8,1,1.878,7,1,1.878,0,16453,7,3,6,6,5,4,1,5.201,1,5,34.262,0,2535,54,28,31,1.778,8.73,18,2.556,12.77
69791086,9,537,1,37,4,4,11,14,12,14,13,56,2,2,3,3,2,2,2,10.439,5,2,132.4,0,2197,3,1,9,9,3,9,1,8.83,0,1,8.83,0,9270,1,1,5,5,0,0,0,16.188,0,0, ,0,4741,4,2,8,8,3,4,1,20.317,3,1,20.317,0,20284,5,2,13,13,4,1,7,45.286,0,0, ,0,12349,6,2,7,7,2,3,4,50.101,1,5,61.45,0,7316,9,3,5,5,3,4,1,36.866,4,1,36.866,0,12217,7,3,3,3,2,1,2,4.418,0,0, ,0,2321,8,3,4,4,1,4,1,7.4,3,1,7.4,0,2552,66,23,34,2.111,34.933,16,1.222,44.544
85636664,2,2007,2,22,4,2,9,11,2,10,2,50,3,1,3,3,2,2,2,10.982,0,3,22.522,0,6385,1,1,2,2,0,0,0,17.651,0,0, ,0,7943,2,2,12,12,5,8,2,124.991,0,1, ,0,83782,6,2,4,4,2,2,2,10.579,2,2,10.579,0,5222,4,2,4,4,2,2,2,17.496,1,3,22.065,0,3909,5,2,5,5,3,2,4,11.178,0,0, ,0,3745,7,3,8,8,5,7,2,32.067,4,3,45.428,0,16021,9,3,5,5,2,4,2,51.476,3,2,51.476,0,35694,8,3,5,5,3,4,1,8.303,4,1,8.303,0,11994,38,21,25,1.778,19.079,16,1.778,25.432
44877433,6,557,1,26,2,5,4,13,3,14,12,55,2,2,2,2,2,2,1,11.982,4,2,31.193,0,3044,3,1,7,7,3,6,2,4.999,0,5,13.118,0,1218,1,1,7,7,0,0,0,6.273,0,0, ,0,2319,5,2,10,10,5,1,10,30.403,0,0, ,0,3641,6,2,3,3,2,1,3,16.28,1,3,16.28,0,8073,4,2,5,5,4,0,0, ,0,0, ,0,2424,8,3,3,3,2,2,1,2.771,1,1,2.771,0,4307,9,3,3,3,2,2,2,9.214,2,2,9.214,0,6214,7,3,4,4,2,2,2,11.326,1,2,11.326,0,28333,49,22,19,2.444,12.699,11,2.222,13.353
23793463,7,5,2,28,4,3,13,12,7,9,8,37,2,2,7,7,2,5,2,20.325,2,2,40.506,0,35934,1,1,3,3,0,0,0,32.931,0,0, ,0,2464,3,1,3,3,2,3,1,7.534,0,1,7.534,0,1840,5,2,7,7,3,0,0, ,0,0, ,0,1993,4,2,1,4,2,1,2, ,0,0, ,1,2002,6,2,8,8,3,4,3,12.377,2,3,12.377,0,2042,8,3,6,6,4,4,2,16.838,3,2,16.838,0,11198,7,3,3,3,3,2,2,21.722,1,2,21.722,0,5179,9,3,4,4,2,3,1,22.117,2,1,22.117,0,4517,41,20,19,1.444,22.004,12,1.333,22.004
38867503,2,580,1,19,5,3,4,7,2,5,6,50,3,1,4,4,2,1,4,8.797,0,0, ,0,2731,2,2,3,3,1,2,2,40.506,1,2,5.71,0,3225,1,1,4,4,0,0,0,3.741,0,0, ,0,1526,5,2,5,5,2,1,3,8.835,1,3,8.835,0,2547,4,2,6,6,4,3,4,10.576,2,5,13.12,0,1310,6,2,4,4,1,3,1,4.355,1,3,10.627,0,1530,8,3,4,4,3,2,2,11.492,0,0, ,0,6079,7,3,3,3,3,2,2,12.458,2,2,12.458,0,2045,9,3,3,3,3,3,1,41.469,2,1,41.469,0,1958,36,21,17,2.111,11.836,11,2,13.709
16729653,1,381,2,50,4,5,12,8, ,8,5,58,1,1,2,2,2,1,2,33.545,0,0, ,0,3396,2,2,3,3,3,2,2,4.798,0,2, ,0,1874,3,1,2,2,2,1,1,11.644,0,1,11.644,1,2242,5,2,9,9,4,1,9,124.027,0,0, ,2,5038,6,2,6,6,4,2,2,5.269,1,6,60.086,0,3687,4,2,3,3,2,2,2,43.631,1,3,59.447,0,4104,8,3,1,1,1,1,1,11.719,0,0, ,0,2758,7,3,3,3,2,1,3,8.542,1,3,8.542,0,1926,9,3,7,7,4,4,1,5.259,2,1, ,0,1470,35,21,13,2.333,30.455,5,1.778,34.93
65226380,8,1470,2,22,5,5,9,7,8,10,4,50,6,2,12,12,4,7,1,2.193,5,5,11.366,0,7951,4,2,8,8,3,3,4,18.117,0,0, ,0,2022,5,2,19,19,5,2,16,77.102,0,0, ,0,2335,9,3,2,2,2,0,0, ,0,0, ,0,8085,7,3,2,2,1,1,1,11.402,0,0, ,0,11855,8,3,2,2,2,0,0, ,0,0, ,0,10620,3,1,17,17,3,11,4,7.126,0,13,81.442,0,10175,1,1,11,11,0,0,0,17.618,0,0, ,0,2413,2,2,2,2,2,1,2,33.545,2,5,98.619,0,3396,80,25,27,3.444,24.009,9,2.889,54.537
36551840,3,1531,1,30,1,5,13,4,6,7,12,74,2,2,7,7,5,3,5,34.503,3,2,37.132,0,3738,1,1,5,5,0,0,0,12.969,0,0, ,0,2551,3,1,3,3,3,2,2,23.124,0,2,23.124,0,2921,5,2,8,8,5,4,3,14.815,3,3,14.815,0,4297,6,2,12,12,7,8,1,2.628,3,1,2.628,0,3811,4,2,12,12,5,10,1,3.743,6,1,3.743,0,4195,9,3,14,14,5,7,4,31.675,6,4,31.675,0,7105,8,3,8,8,5,5,1,3.456,4,3,18.352,0,4048,7,3,5,5,3,2,4,38.39,1,5,49.25,0,2205,79,36,46,2,15.225,29,2.556,21.521
65618577,1,1032,1,32,4,5,12,8,4,9,6,78,2,2,12,12,3,8,2,6.221,0,1, ,0,11038,3,1,1,1,1,1,1,8.076,0,1,8.076,0,2782,1,1,1,1,0,0,0, ,0,0, ,2,2643,4,2,8,8,4,6,2,6.705,4,4,34.808,0,1977,6,2,5,5,3,4,2,5.633,1,3,23.081,0,2327,5,2,12,12,6,3,4,10.142,2,4,10.142,0,1737,7,3,8,7,5,5,1, ,2,1, ,0,4490,8,3,3,3,2,3,1,7.031,1,2,21.498,0,4137,9,3,0,0,0,0,0, ,0,0, ,0,8657,38,22,23,1.5,7.86,10,2,19.521
67019077,6,878,1,20,4,3,11, ,8, ,8,67,7,3,2,2,2,1,2,7.413,1,2,7.413,0,3764,9,3,5,5,3,2,3,25.342,2,3,25.342,0,1847,8,3,6,6,3,5,1,5.111,2,5,19.334,0,1479,4,2,7,7,4,1,3,8.566,0,0, ,0,2812,6,2,4,4,3,0,0, ,0,0, ,0,1466,5,2,4,4,3,0,0, ,0,0, ,0,1337,1,1,3,3,0,0,0,17.519,0,0, ,0,2226,3,1,2,2,2,1,2,14.31,0,2,14.31,0,1455,2,2,1,1,1,1,1,9.57,0,1, ,0,2224,34,21,11,1.333,13.336,6,1.667,16.784
