count,cumsum,mass,MAUI,pct_giving,TypeItem,sample_size
23,2355,46,0.4647269828616979,0.023,U2,1000
22,2421,66,0.4758868074930251,0.022,U2,1000
21,2463,42,0.4866480669589478,0.021,U2,1000
20,2503,40,0.4948186528497409,0.02,U2,1000
19,2541,38,0.5025906735751295,0.019,U2,1000
18,2613,72,0.5135512156237545,0.018,U2,1000
17,2647,34,0.5241131925069749,0.017,U2,1000
16,2695,48,0.5322837783977681,0.016,U2,1000
15,2785,90,0.5460342766042248,0.015,U2,1000
14,2925,140,0.5689517736149861,0.014,U2,1000
13,2951,26,0.5854922279792746,0.013,U2,1000
12,2999,48,0.5928656835392586,0.012,U2,1000
11,3076,77,0.6053208449581506,0.011,U2,1000
10,3136,60,0.6189717018732562,0.01,U2,1000
9,3199,63,0.631227580709446,0.009,U2,1000
8,3327,128,0.6502590673575129,0.008,U2,1000
7,3446,119,0.6748704663212435,0.007,U2,1000
6,3542,96,0.6962933439617377,0.006,U2,1000
5,3647,105,0.716321243523316,0.005,U2,1000
4,3815,168,0.7435233160621761,0.004,U2,1000
3,4028,213,0.781486648066959,0.003,U2,1000
2,4326,298,0.8324033479473893,0.002,U2,1000
1,5018,692,0.9310482263850139,0.001,U2,1000
294,294,294,0.03507516105941303,0.294,U3,1000
265,559,265,0.10176568837986161,0.265,U3,1000
210,769,210,0.15843474111190647,0.21,U3,1000
177,946,177,0.20460510617990932,0.177,U3,1000
93,1039,93,0.23681698878549273,0.093,U3,1000
90,1129,90,0.2586494869959437,0.09,U3,1000
82,1211,82,0.2791696492483894,0.082,U3,1000
76,1287,76,0.29801956573610117,0.076,U3,1000
68,1355,68,0.315199236459079,0.068,U3,1000
56,1411,56,0.3299928418038654,0.056,U3,1000
55,1466,55,0.3432355046528275,0.055,U3,1000
51,1517,51,0.3558816511572417,0.051,U3,1000
49,1566,49,0.36781197804819854,0.049,U3,1000
41,1648,82,0.38344070627535193,0.041,U3,1000
40,1688,40,0.39799570508231924,0.04,U3,1000
38,1764,76,0.41183488427582915,0.038,U3,1000
37,1875,111,0.4341445955619184,0.037,U3,1000
35,1910,35,0.45156287282271534,0.035,U3,1000
31,1972,62,0.46313528990694347,0.031,U3,1000
30,2002,30,0.4741111906466237,0.03,U3,1000
29,2060,58,0.4846098783106657,0.029,U3,1000
25,2135,75,0.5004772130756383,0.025,U3,1000
24,2231,96,0.5208780720591745,0.024,U3,1000
23,2277,46,0.5378191362443331,0.023,U3,1000
22,2321,44,0.5485564304461942,0.022,U3,1000
20,2341,20,0.5561918396564066,0.02,U3,1000
19,2398,57,0.5653781913624434,0.019,U3,1000
18,2416,18,0.5743259365306609,0.018,U3,1000
17,2467,51,0.5825578620854212,0.017,U3,1000
16,2515,48,0.5943688857074684,0.016,U3,1000
15,2530,15,0.6018849916487712,0.015,U3,1000
14,2614,84,0.6136960152708184,0.014,U3,1000
13,2627,13,0.6252684323550465,0.013,U3,1000
12,2687,60,0.633977570985445,0.012,U3,1000
11,2731,44,0.6463851109520401,0.011,U3,1000
10,2801,70,0.6599856836077308,0.01,U3,1000
9,2873,72,0.6769267477928895,0.009,U3,1000
8,2921,48,0.6912431400620377,0.008,U3,1000
7,2998,77,0.7061560486757337,0.007,U3,1000
6,3088,90,0.7260796945836316,0.006,U3,1000
5,3173,85,0.746957766642806,0.005,U3,1000
4,3293,120,0.7714149367692674,0.004,U3,1000
3,3431,138,0.802195180147936,0.003,U3,1000
2,3647,216,0.8444285373419231,0.002,U3,1000
1,4191,544,0.9350990217131949,0.001,U3,1000
